league_id,league_name,match_id,radiant_team,dire_team,winner,radiant_pos1_player,radiant_pos1_hero,radiant_pos1_networth_6m,radiant_pos1_networth_10m,radiant_pos1_role_source,radiant_pos2_player,radiant_pos2_hero,radiant_pos2_networth_6m,radiant_pos2_networth_10m,radiant_pos2_role_source,radiant_pos3_player,radiant_pos3_hero,radiant_pos3_networth_6m,radiant_pos3_networth_10m,radiant_pos3_role_source,radiant_pos4_player,radiant_pos4_hero,radiant_pos4_networth_6m,radiant_pos4_networth_10m,radiant_pos4_role_source,radiant_pos5_player,radiant_pos5_hero,radiant_pos5_networth_6m,radiant_pos5_networth_10m,radiant_pos5_role_source,dire_pos1_player,dire_pos1_hero,dire_pos1_networth_6m,dire_pos1_networth_10m,dire_pos1_role_source,dire_pos2_player,dire_pos2_hero,dire_pos2_networth_6m,dire_pos2_networth_10m,dire_pos2_role_source,dire_pos3_player,dire_pos3_hero,dire_pos3_networth_6m,dire_pos3_networth_10m,dire_pos3_role_source,dire_pos4_player,dire_pos4_hero,dire_pos4_networth_6m,dire_pos4_networth_10m,dire_pos4_role_source,dire_pos5_player,dire_pos5_hero,dire_pos5_networth_6m,dire_pos5_networth_10m,dire_pos5_role_source
19543,PGL Wallachia 2026 Season 8,8776236178,GL,Liquid,Liquid,鬼,muerta,2622,4610,league_roster,+!,queenofpain,2308,3858,league_roster,помойка,night_stalker,2692,4669,league_roster,yo,hoodwink,909,1415,league_roster,Speeed,rattletrap,1015,1371,league_roster,a,tiny,1971,3639,league_roster,мусор,beastmaster,2534,4707,league_roster,50centaur,abyssal_underlord,2396,3719,league_roster,2,keeper_of_the_light,986,1563,league_roster,tOfu,grimstroke,955,1496,league_roster
19543,PGL Wallachia 2026 Season 8,8776302295,SAR,Aurora,Aurora,VE,windrunner,2047,3560,league_roster,Azul,kunkka,1985,3830,league_roster,^,abyssal_underlord,2715,3877,league_roster,Vigoss,grimstroke,1210,1861,league_roster,Cat,shadow_demon,1129,1484,league_roster,bored,ursa,2666,4735,league_roster,River in Flow,monkey_king,2477,5032,league_roster,Shenorita`,pangolier,3030,4652,league_roster,geekin',hoodwink,1415,1981,league_roster,pipsqueak,enchantress,1040,1724,league_roster
19543,PGL Wallachia 2026 Season 8,8776345901,PV,MOUZ,PV,.....,kez,3103,5324,league_roster,Have fun,leshrac,2065,3794,league_roster,"Nah, I'd adapt",slardar,2562,5002,league_roster,L,monkey_king,1295,2160,league_roster,Dukalis,mirana,1155,2126,league_roster,KITR,phantom_lancer,2455,3871,league_roster,精神~,viper,1952,3543,league_roster,>,sand_king,1649,2883,league_roster,mid two,rattletrap,1138,1292,league_roster,deftones.,phoenix,910,1441,league_roster
19543,PGL Wallachia 2026 Season 8,8776380784,BetBoom,VP,BetBoom,Naruto~,tiny,2622,4163,league_roster,negative behavior,pangolier,2830,4045,league_roster,17 mind,axe,3099,5247,league_roster,|G,rubick,1297,2300,league_roster,hell of a life,lich,1044,1836,league_roster,nokia,muerta,2642,4815,league_roster,hamilton,void_spirit,2410,3786,league_roster,PE(,primal_beast,1994,3745,league_roster,Hellscream,grimstroke,759,1322,league_roster,T2,treant,1027,1776,league_roster
19543,PGL Wallachia 2026 Season 8,8776432038,PV,MOUZ,PV,.....,monkey_king,2820,5087,league_roster,Have fun,invoker,1632,3666,league_roster,lD,tidehunter,2367,4100,league_roster,Pele,enchantress,1186,1854,league_roster,Dukalis,phoenix,1286,1686,league_roster,k(,muerta,2698,4515,league_roster,精神~,viper,3330,4622,league_roster,D3,slardar,1600,2692,league_roster,mid two,lion,994,1250,league_roster,deftones.,venomancer,805,1423,league_roster
19543,PGL Wallachia 2026 Season 8,8776484403,BetBoom,VP,BetBoom,`5E,life_stealer,2721,4246,league_roster,j4,pangolier,2441,3992,league_roster,17 mind,abyssal_underlord,2510,4627,league_roster,gdc&n,rubick,1257,2477,league_roster,hell of a life,lich,811,1207,league_roster,nokia,muerta,2719,4858,league_roster,hamilton,sand_king,2631,4152,league_roster,granny got hit by a bazooka,night_stalker,2095,2759,league_roster,Hellscream,grimstroke,1319,1749,league_roster,T2,chen,1357,2647,league_roster
19543,PGL Wallachia 2026 Season 8,8776543835,FLCN,TY,FLCN,I m Going To Be The Best Carry,tiny,2718,4745,league_roster,Q,queenofpain,2629,4970,league_roster,YeS signature player,tidehunter,2526,4482,league_roster,Cr1t-,hoodwink,1011,1670,league_roster,@0,venomancer,967,1930,league_roster,1000-7,alchemist,2497,5031,league_roster,CHIRA_JUNIOR,invoker,2312,3063,league_roster,!!!,largo,2352,3797,league_roster,lostreak chicken,batrider,1194,2382,league_roster,Pohn Jork,jakiro,1151,1736,league_roster
19543,PGL Wallachia 2026 Season 8,8776583882,HEROIC,Tundra,HEROIC,Yuma,tiny,2525,3880,league_roster,a,viper,2644,4767,league_roster,E.,bristleback,3350,6154,league_roster,Rita,hoodwink,1030,1609,league_roster,марсианин,enchantress,911,1783,league_roster,1+1=11,phantom_assassin,2896,4278,league_roster,insects,beastmaster,2518,4584,league_roster,not human (животное),largo,1926,3843,league_roster,Chestnut,spirit_breaker,844,1318,league_roster,NongMon,wisp,1228,1986,league_roster
19543,PGL Wallachia 2026 Season 8,8776664516,TY,FLCN,FLCN,PW<,alchemist,2465,5007,league_roster,0^,pangolier,2630,4292,league_roster,!!!,centaur,2063,3921,league_roster,A&O,shadow_demon,930,1496,league_roster,Pohn Jork,jakiro,968,1736,league_roster,I m Going To Be The Best Carry,lone_druid,3066,5456,league_roster,...,sand_king,2546,4696,league_roster,Pv,bristleback,3021,5562,league_roster,Cr1t-,rubick,1187,1685,league_roster,Sneyking,phoenix,1061,1832,league_roster
19543,PGL Wallachia 2026 Season 8,8776679266,Tundra,HEROIC,Tundra,1+1=11,muerta,2414,3781,league_roster,insects,beastmaster,2509,4344,league_roster,not human (животное),largo,2163,3308,league_roster,Chestnut,rubick,829,1566,league_roster,NongMon,treant,965,1752,league_roster,Yuma,gyrocopter,2475,3903,league_roster,a,pangolier,1908,3760,league_roster,Wisper,dark_seer,2136,5032,league_roster,Rita,tusk,1166,1707,league_roster,K<ʠ,dawnbreaker,727,1504,league_roster
19543,PGL Wallachia 2026 Season 8,8776815882,Tundra,HEROIC,HEROIC,1+1=11,gyrocopter,2981,5478,league_roster,insects,earthshaker,2187,3895,league_roster,not human (животное),largo,2710,4490,league_roster,Chestnut,marci,1283,1821,league_roster,NongMon,wisp,882,1766,league_roster,@,tiny,2330,4364,league_roster,a,puck,2362,3917,league_roster,Wisper,pangolier,1920,2760,league_roster,Rita,hoodwink,703,1107,league_roster,`@,ancient_apparition,676,1398,league_roster
19543,PGL Wallachia 2026 Season 8,8777439091,VG,NAVI,NAVI,Roselia,gyrocopter,2302,3941,league_roster,^,razor,2347,3347,league_roster,Pq,pangolier,2334,3381,league_roster,烟弹漏油,wisp,1031,1664,league_roster,宇宙にきらめく エメラルド,disruptor,770,986,league_roster,rejected,doom_bringer,2522,4768,league_roster,xx,kez,2532,4457,league_roster,lole,abyssal_underlord,3046,4674,league_roster,ww type life,tusk,1228,1636,league_roster,,phoenix,1082,2092,league_roster
19543,PGL Wallachia 2026 Season 8,8777432261,XG,Aurora,XG,ZmjjKK,weaver,2267,4205,league_roster,NothingToSay,sand_king,2618,4526,league_roster,¿,abyssal_underlord,2383,4605,league_roster,,hoodwink,1653,2599,league_roster,lavie,enchantress,1360,1990,league_roster,bored,lone_druid,1997,3930,league_roster,River in Flow,ember_spirit,2711,4549,league_roster,Shenorita`,pangolier,2332,3644,league_roster,Ln,batrider,800,1721,league_roster,pipsqueak,venomancer,604,1404,league_roster
19543,PGL Wallachia 2026 Season 8,8777495739,Aurora,XG,Aurora,bored,lone_druid,2339,4419,league_roster,River in Flow,puck,2787,4620,league_roster,,abyssal_underlord,3215,4903,league_roster,geekin',hoodwink,1137,1753,league_roster,pipsqueak,warlock,1310,1806,league_roster,ZmjjKK,beastmaster,2004,3704,league_roster,NothingToSay,sand_king,3264,5016,league_roster,¿,bristleback,1705,3688,league_roster,其疾如风,shadow_demon,894,1524,league_roster,lavie,ringmaster,670,1088,league_roster
19543,PGL Wallachia 2026 Season 8,8777492128,NAVI,VG,VG,rejected,gyrocopter,2840,4867,league_roster,Pi,pangolier,2646,4022,league_roster,i,bristleback,2259,3755,league_roster,ww type life,hoodwink,879,1450,league_roster,reverie,warlock,1751,2279,league_roster,P,monkey_king,2651,4443,league_roster,^,storm_spirit,2780,4827,league_roster,Bach,beastmaster,1962,3785,league_roster,,keeper_of_the_light,1323,2068,league_roster,宇宙にきらめく エメラルド,dazzle,1085,1602,league_roster
19543,PGL Wallachia 2026 Season 8,8777560892,XG,Aurora,Aurora,ZmjjKK,weaver,2171,3799,league_roster,NothingToSay,sand_king,2779,4698,league_roster,¿,primal_beast,2179,4227,league_roster,其疾如风,techies,912,1881,league_roster,lavie,rubick,795,1365,league_roster,pf,lone_druid,3074,5308,league_roster,River in Flow,ember_spirit,2679,4392,league_roster,Shenorita`,centaur,2339,3905,league_roster,@,hoodwink,722,1053,league_roster,pipsqueak,warlock,1065,1505,league_roster
19543,PGL Wallachia 2026 Season 8,8777570720,VG,NAVI,VG,;ȴ,tiny,2724,4859,league_roster,ȴ,queenofpain,2388,4176,league_roster,"0""",batrider,2105,3923,league_roster,烟弹漏油,earthshaker,1181,1719,league_roster,宇宙にきらめく エメラルド,enchantress,1188,1621,league_roster,rejected,beastmaster,2794,4506,league_roster,DF,ember_spirit,2151,3706,league_roster,lole,centaur,2312,3970,league_roster,ww type life,keeper_of_the_light,1116,2011,league_roster,reverie,grimstroke,1132,1554,league_roster
19543,PGL Wallachia 2026 Season 8,8777630244,Liquid,BetBoom,BetBoom,yondaime,windrunner,3063,4820,league_roster,мусор,slardar,2382,4711,league_roster,50centaur,brewmaster,1645,3070,league_roster,Valley of Voices,hoodwink,719,1187,league_roster,tOfu,lich,1053,1631,league_roster,Naruto~,monkey_king,2649,4282,league_roster,negative behavior,ember_spirit,2517,3672,league_roster,17 mind,axe,1962,3820,league_roster,gdc&n,rubick,1128,1636,league_roster,hell of a life,winter_wyvern,1062,1338,league_roster
19543,PGL Wallachia 2026 Season 8,8777652578,GL,MOUZ,GL,鬼,necrolyte,2387,4697,league_roster,)),beastmaster,2649,4779,league_roster,помойка,doom_bringer,2578,4306,league_roster,yo,rubick,975,1661,league_roster,Я,venomancer,1040,1549,league_roster,,tiny,2066,3125,league_roster,精神~,pangolier,1787,3471,league_roster,TAXMAN,slardar,2363,3621,league_roster,mid two,wisp,1005,1777,league_roster,deftones.,phoenix,594,1193,league_roster
19543,PGL Wallachia 2026 Season 8,8777714725,BetBoom,Liquid,BetBoom,Naruto~,kez,2574,4848,league_roster,negative behavior,queenofpain,2099,3350,league_roster,17 mind,dawnbreaker,2025,3378,league_roster,gdc&n,rubick,1371,2394,league_roster,hell of a life,silencer,1262,2129,league_roster,yondaime,tiny,2224,4102,league_roster,мусор,ember_spirit,1914,3063,league_roster,7,lycan,2107,3254,league_roster,Valley of Voices,keeper_of_the_light,1606,2384,league_roster,tOfu,phoenix,1161,2159,league_roster
19543,PGL Wallachia 2026 Season 8,8777738576,GL,MOUZ,GL,鬼,muerta,2615,4570,league_roster,)),huskar,2682,4701,league_roster,помойка,slardar,2567,4251,league_roster,Pơ,hoodwink,956,1755,league_roster,Speeed,phoenix,1051,1872,league_roster,KITR,windrunner,2576,4393,league_roster,`,puck,2193,4213,league_roster,TAXMAN,abyssal_underlord,2684,3918,league_roster,mid two,rubick,1107,1635,league_roster,deftones.,ringmaster,821,977,league_roster
19543,PGL Wallachia 2026 Season 8,8777800049,TSpirit,FLCN,TSpirit,我讨厌这个世界,terrorblade,2251,4069,league_roster,i love social media,queenofpain,2097,3889,league_roster,GAMBOT-PARIS,slardar,2618,4597,league_roster,123,techies,1312,1880,fallback_lh5,-,treant,1280,2005,league_roster,I m Going To Be The Best Carry,alchemist,2244,3957,league_roster,...,death_prophet,2409,4177,league_roster,pǠ,shredder,2162,4381,league_roster,Cr1t-,hoodwink,1124,1580,league_roster,09,enchantress,1011,1658,league_roster
19543,PGL Wallachia 2026 Season 8,8777838108,TY,SAR,SAR,arima-,beastmaster,2673,4970,league_roster,R,void_spirit,2465,4200,league_roster,!!!,bristleback,2230,3900,league_roster,lostreak chicken,hoodwink,1341,2265,league_roster,Pohn Jork,silencer,1627,2266,league_roster,VE,necrolyte,2575,4832,league_roster,Azul,kunkka,2414,3990,league_roster,^,slardar,1696,2810,league_roster,Vigoss,rattletrap,1042,1748,league_roster,Cat,phoenix,1067,1676,league_roster
19543,PGL Wallachia 2026 Season 8,8777936470,FLCN,TSpirit,FLCN,I m Going To Be The Best Carry,alchemist,2967,5834,league_roster,...,primal_beast,2855,4502,league_roster,Yͣ,tidehunter,2738,5003,league_roster,Cr1t-,rubick,1224,2289,league_roster,xvi,silencer,864,1633,league_roster,我讨厌这个世界,tiny,2262,3650,league_roster,0',keeper_of_the_light,2522,3478,league_roster,GAMBOT-PARIS,bristleback,2404,4564,league_roster,m,techies,931,1730,fallback_lh5,-,phoenix,708,1430,league_roster
19543,PGL Wallachia 2026 Season 8,8777955132,SAR,TY,SAR,VE,tiny,2364,4269,league_roster,Azul,ember_spirit,2392,4336,league_roster,^,beastmaster,2244,4047,league_roster,Vigoss,hoodwink,867,1666,league_roster,Cat,enchantress,961,1631,league_roster,arima-,lone_druid,2692,4669,league_roster,CHIRA_JUNIOR,queenofpain,2370,3676,league_roster,!!!,centaur,2768,4925,league_roster,lostreak chicken,tusk,999,1908,league_roster,q\,silencer,1213,1712,league_roster
19543,PGL Wallachia 2026 Season 8,8778045350,FLCN,TSpirit,FLCN,!U,weaver,2725,4729,league_roster,...,sand_king,2673,4532,league_roster,YeS signature player,bristleback,2378,4439,league_roster,Cr1t-,hoodwink,746,1767,league_roster,Sneyking,chen,1138,2217,league_roster,我讨厌这个世界,monkey_king,2440,4054,league_roster,{],storm_spirit,3026,5011,league_roster,GAMBOT-PARIS,pangolier,2128,3575,league_roster,123,ringmaster,981,1884,fallback_lh5,-,techies,896,1573,league_roster
19543,PGL Wallachia 2026 Season 8,8778074211,Tundra,VP,VP,1+1=11,life_stealer,2616,3951,league_roster,insects,ember_spirit,1934,3928,league_roster,not human (животное),shredder,2365,4661,league_roster,Chestnut,hoodwink,1205,2134,league_roster,NongMon,enchantress,1048,1567,league_roster,nokia,alchemist,2219,4707,league_roster,hamilton,void_spirit,2884,4919,league_roster,granny got hit by a bazooka,enigma,2369,4571,league_roster,Hellscream,rubick,1701,2518,league_roster,T2,crystal_maiden,925,1832,league_roster
19543,PGL Wallachia 2026 Season 8,8778168822,VP,Tundra,Tundra,nokia,faceless_void,2380,4227,league_roster,hamilton,void_spirit,2383,4645,league_roster,granny got hit by a bazooka,primal_beast,1872,3403,league_roster,Hellscream,rubick,1021,1641,league_roster,T2,lich,840,2088,league_roster,1+1=11,lone_druid,2773,4243,league_roster,insects,invoker,2654,3312,league_roster,not human (животное),sand_king,2250,3722,league_roster,Chestnut,grimstroke,1423,1996,league_roster,NongMon,tusk,968,1044,league_roster
19543,PGL Wallachia 2026 Season 8,8778162915,PV,HEROIC,PV,.....,phantom_lancer,2267,3739,league_roster,Have fun,ember_spirit,2498,4318,league_roster,"Nah, I'd adapt",night_stalker,2473,4695,league_roster,Pele,rubick,1362,2053,league_roster,B,phoenix,863,1901,league_roster,Yuma,luna,2477,3841,league_roster,a,puck,1998,3782,league_roster,*,shredder,2237,4129,league_roster,Rita,hoodwink,1568,2181,league_roster,марсианин,enchantress,955,1558,league_roster
19543,PGL Wallachia 2026 Season 8,8778254726,PV,HEROIC,PV,.....,kez,2593,4702,league_roster,Have fun,invoker,2760,4638,league_roster,"Nah, I'd adapt",slardar,3170,4876,league_roster,Pele,leshrac,1023,1947,league_roster,Dukalis,mirana,1005,1625,league_roster,Yuma,monkey_king,1836,3292,league_roster,a,bristleback,2580,4723,league_roster,Wisper,magnataur,2319,3675,league_roster,Rita,hoodwink,918,1533,league_roster,марсианин,shadow_demon,647,868,league_roster
19543,PGL Wallachia 2026 Season 8,8778252071,Tundra,VP,VP,1+1=11,tiny,2900,5255,league_roster,insects,invoker,2169,3505,league_roster,not human (животное),abyssal_underlord,2217,3404,league_roster,Chestnut,hoodwink,1231,2180,league_roster,%Ja,grimstroke,1141,1702,league_roster,nokia,windrunner,2721,4910,league_roster,hamilton,void_spirit,2857,4566,league_roster,granny got hit by a bazooka,dawnbreaker,1601,2885,league_roster,Hellscream,tusk,931,1822,league_roster,T2,venomancer,1248,2328,league_roster
19543,PGL Wallachia 2026 Season 8,8778849866,GL,TSpirit,GL,鬼,lone_druid,3651,5638,league_roster,)),huskar,2146,3911,league_roster,помойка,sand_king,2272,4342,league_roster,`N,grimstroke,1154,2084,league_roster,HN,venomancer,1201,2174,league_roster,我讨厌这个世界,luna,2456,4566,league_roster,i love social media,queenofpain,1440,3178,league_roster,GAMBOT-PARIS,tidehunter,1743,2889,league_roster,5䡦,rubick,1005,1766,fallback_lh5,Q,treant,1088,1980,league_roster
19543,PGL Wallachia 2026 Season 8,8778849893,Liquid,VG,VG,yondaime,bristleback,2658,4566,league_roster,мусор,queenofpain,2549,3835,league_roster,50centaur,pangolier,2543,4182,league_roster,[D%,hoodwink,1448,1793,league_roster,tOfu,oracle,893,1607,league_roster,Ph,tiny,2027,4026,league_roster,^,ember_spirit,2423,4188,league_roster,Ph,night_stalker,2280,3724,league_roster,烟弹漏油,batrider,1274,2764,league_roster,T,ancient_apparition,918,1698,league_roster
19543,PGL Wallachia 2026 Season 8,8778896415,TSpirit,GL,GL,f,muerta,2208,4026,league_roster,i love social media,sand_king,2106,3905,league_roster,GAMBOT-PARIS,largo,2472,3767,league_roster,123,hoodwink,992,1901,fallback_lh5,-,tusk,823,1532,league_roster,鬼,tiny,2343,4323,league_roster,/,kez,2702,4406,league_roster,помойка,slardar,2480,4065,league_roster,yo,rubick,1476,2090,league_roster,Speeed,venomancer,903,2007,league_roster
19543,PGL Wallachia 2026 Season 8,8778912772,VG,Liquid,Liquid,Roselia,monkey_king,2331,3914,league_roster,^,viper,2259,3727,league_roster,Bach,sand_king,2314,3516,league_roster,烟弹漏油,leshrac,1384,1855,league_roster,宇宙にきらめく エメラルド,enchantress,903,1442,league_roster,TC,kez,2576,4505,league_roster,мусор,beastmaster,2577,4838,league_roster,50centaur,bristleback,2326,4109,league_roster,Valley of Voices,hoodwink,954,2300,league_roster,`,venomancer,1169,2148,league_roster
19543,PGL Wallachia 2026 Season 8,8778960929,Liquid,VG,Liquid,yondaime,windrunner,2803,4782,league_roster,мусор,void_spirit,2313,4290,league_roster,50centaur,pangolier,2642,4878,league_roster,Valley of Voices,wisp,1292,2105,league_roster,tOfu,techies,1017,1936,league_roster,Roselia,tiny,2358,3984,league_roster,^,queenofpain,2489,3825,league_roster,Bach,bristleback,1928,3357,league_roster,烟弹漏油,grimstroke,933,1378,league_roster,宇宙にきらめく エメラルド,phoenix,1388,1916,league_roster
19543,PGL Wallachia 2026 Season 8,8778945001,HEROIC,VP,HEROIC,Yuma,life_stealer,2781,4760,league_roster,a,keeper_of_the_light,3271,5589,league_roster,Wisper,tidehunter,2648,3960,league_roster,Rita,hoodwink,1093,2087,league_roster,ѡ,zuus,1177,1992,league_roster,nokia,tiny,2274,4006,league_roster,hamilton,sand_king,2859,4429,league_roster,granny got hit by a bazooka,slardar,1869,2439,league_roster,Hellscream,grimstroke,1080,1533,league_roster,T2,phoenix,683,1105,league_roster
19543,PGL Wallachia 2026 Season 8,8779004984,SAR,XG,SAR,VE,alchemist,2151,4786,league_roster,Azul,kunkka,2707,5251,league_roster,^,viper,2344,3966,league_roster,Vigoss,nyx_assassin,1201,1926,league_roster,Cat,batrider,1222,1713,league_roster,ZmjjKK,lone_druid,2763,5094,league_roster,NothingToSay,void_spirit,1954,3452,league_roster,¿,bristleback,1939,3416,league_roster,其疾如风,rubick,1467,1902,league_roster,lavie,enchantress,1431,2063,league_roster
19543,PGL Wallachia 2026 Season 8,8779006190,HEROIC,VP,HEROIC,Yuma,tiny,2392,4054,league_roster,a,sand_king,2469,3916,league_roster,zr,batrider,2483,5010,league_roster,Rita,grimstroke,919,1639,league_roster,марсианин,rubick,645,1165,league_roster,nokia,gyrocopter,2181,3977,league_roster,hamilton,ember_spirit,2062,3471,league_roster,granny got hit by a bazooka,pangolier,2246,3890,league_roster,Hellscream,hoodwink,1198,2074,league_roster,T2,venomancer,1144,1781,league_roster
19543,PGL Wallachia 2026 Season 8,8779057857,SAR,XG,XG,VE,beastmaster,2277,3875,league_roster,Azul,kunkka,2610,4168,league_roster,^,doom_bringer,1775,3591,league_roster,Vigoss,grimstroke,1248,1666,league_roster,Cat,hoodwink,950,1592,league_roster,ZmjjKK,lone_druid,3224,5474,league_roster,,ember_spirit,2490,4445,league_roster,¿,slardar,2462,4976,league_roster,其疾如风,techies,1281,1871,league_roster,lavie,treant,1532,2075,league_roster
19543,PGL Wallachia 2026 Season 8,8779067796,BetBoom,FLCN,FLCN,Naruto~,alchemist,2656,4812,league_roster,negative behavior,ember_spirit,2723,4783,league_roster,17 mind,undying,2718,4563,league_roster,gdc&n,lion,1442,2246,league_roster,hell of a life,bane,1098,1672,league_roster,00,lone_druid,2660,4152,league_roster,...,queenofpain,2329,3616,league_roster,YeS signature player,tidehunter,2496,5055,league_roster,Cr1t-,shadow_shaman,1323,1781,league_roster,Sneyking,phoenix,936,2007,league_roster
19543,PGL Wallachia 2026 Season 8,8779123262,SAR,XG,SAR,VE,beastmaster,2520,4677,league_roster,Azul,death_prophet,2957,5456,league_roster,^,enigma,2588,4580,league_roster,Vigoss,rattletrap,1236,2054,league_roster,Cat,enchantress,1042,2216,league_roster,ZmjjKK,monkey_king,1835,2547,league_roster,NothingToSay,sand_king,1805,2631,league_roster,¿,abyssal_underlord,1992,4129,league_roster,其疾如风,tusk,1100,1658,league_roster,lavie,crystal_maiden,826,1134,league_roster
19543,PGL Wallachia 2026 Season 8,8779155491,FLCN,BetBoom,BetBoom,I m Going To Be The Best Carry,lone_druid,2594,4246,league_roster,...,queenofpain,2445,3706,league_roster,YeS signature player,abyssal_underlord,2426,4118,league_roster,Cr1t-,rubick,938,1447,league_roster,Sneyking,enchantress,1083,1849,league_roster,Naruto~,alchemist,2556,5044,league_roster,negative behavior,void_spirit,2216,3892,league_roster,17 mind,dawnbreaker,2096,3966,league_roster,gdc&n,hoodwink,1233,1960,league_roster,hell of a life,crystal_maiden,1123,1635,league_roster
19543,PGL Wallachia 2026 Season 8,8779214847,TY,NAVI,TY,arima-,weaver,2101,4231,league_roster,CHIRA_JUNIOR,death_prophet,2786,5062,league_roster,!!!,abyssal_underlord,2549,4312,league_roster,lostreak chicken,hoodwink,1047,1925,league_roster,Pohn Jork,treant,1135,2479,league_roster,rejected,monkey_king,2212,4003,league_roster,xx,lone_druid,1864,3434,league_roster,cat/dog,tidehunter,2464,3804,league_roster,ww type life,shadow_demon,968,1411,league_roster,reverie,grimstroke,1037,1473,league_roster
19543,PGL Wallachia 2026 Season 8,8779265864,BetBoom,FLCN,BetBoom,t,tiny,2926,4555,league_roster,negative behavior,pangolier,2956,4808,league_roster,17 mind,dawnbreaker,2248,3908,league_roster,gdc&n,lion,1342,1641,league_roster,hell of a life,silencer,849,1487,league_roster,`ܤ,lone_druid,2525,4224,league_roster,Pt,primal_beast,2418,3607,league_roster,YeS signature player,abyssal_underlord,2192,3943,league_roster,Cr1t-,rattletrap,1008,1361,league_roster,Sneyking,phoenix,1322,1809,league_roster
19543,PGL Wallachia 2026 Season 8,8779297009,NAVI,TY,NAVI,rejected,ursa,2294,4040,league_roster,xx,night_stalker,2678,4399,league_roster,cat/dog,sand_king,2014,3110,league_roster,ww type life,shadow_demon,1190,1929,league_roster,reverie,warlock,993,1613,league_roster,arima-,lone_druid,3076,4751,league_roster,@c,puck,2357,3438,league_roster,!!!,abyssal_underlord,2564,3394,league_roster,lostreak chicken,muerta,1071,1651,league_roster,Pohn Jork,treant,915,1093,league_roster
19543,PGL Wallachia 2026 Season 8,8779372774,PV,Aurora,Aurora,.....,phantom_lancer,2652,4607,league_roster,`˦,tidehunter,2918,5278,league_roster,"Nah, I'd adapt",axe,2895,4232,league_roster,Pele,leshrac,1189,1570,league_roster,Dukalis,mirana,668,1223,league_roster,Lۦ,windrunner,2196,3916,league_roster,River in Flow,puck,2796,4867,league_roster,0Oţ,slardar,2263,3618,league_roster,hǤ,hoodwink,1183,1859,league_roster,pipsqueak,jakiro,726,1404,league_roster
19543,PGL Wallachia 2026 Season 8,8779396380,NAVI,TY,NAVI,rejected,broodmother,1934,3717,league_roster,xx,invoker,1858,2925,league_roster,cat/dog,slardar,2194,3993,league_roster,ww type life,rubick,1096,1813,league_roster,reverie,venomancer,883,1619,league_roster,arima-,terrorblade,2438,4483,league_roster,CHIRA_JUNIOR,kunkka,2496,4854,league_roster,!!!,brewmaster,2295,3687,league_roster,lostreak chicken,hoodwink,1298,1942,league_roster,Pohn Jork,enchantress,1155,2447,league_roster
19543,PGL Wallachia 2026 Season 8,8779491334,MOUZ,Tundra,MOUZ,KITR,lone_druid,3318,5212,league_roster,精神~,ember_spirit,2126,4291,league_roster,TAXMAN,shredder,2173,4170,league_roster,mid two,rattletrap,962,1890,league_roster,deftones.,venomancer,1230,1967,league_roster,1+1=11,tiny,2390,4170,league_roster,arixjj,storm_spirit,2305,3388,league_roster,not human (животное),abyssal_underlord,1897,3215,league_roster,Chestnut,tusk,1157,1592,league_roster,NongMon,silencer,715,1252,league_roster
19543,PGL Wallachia 2026 Season 8,8779478244,PV,Aurora,PV,.....,kez,2780,4633,league_roster,Have fun,invoker,2592,4443,league_roster,"Nah, I'd adapt",slardar,1919,3797,league_roster,Pele,leshrac,1287,1970,league_roster,Dukalis,chen,1386,2280,league_roster,bored,windrunner,2858,4649,league_roster,River in Flow,queenofpain,2685,4853,league_roster,Shenorita`,shredder,2846,4486,league_roster,geekin',hoodwink,858,1635,league_roster,pipsqueak,phoenix,1101,1846,league_roster
19543,PGL Wallachia 2026 Season 8,8779574003,MOUZ,Tundra,Tundra,KITR,alchemist,2186,4494,league_roster,精神~,storm_spirit,2883,4364,league_roster,TAXMAN,tidehunter,2206,4156,league_roster,mid two,tusk,1216,1443,league_roster,deftones.,jakiro,621,1331,league_roster,1+1=11,lone_druid,2791,4706,league_roster,arixjj,sand_king,2606,3822,league_roster,not human (животное),shredder,2248,3772,league_roster,Chestnut,rubick,800,1011,league_roster,NongMon,grimstroke,998,1270,league_roster
19543,PGL Wallachia 2026 Season 8,8779581832,PV,Aurora,Aurora,.....,terrorblade,2487,4143,league_roster,Have fun,void_spirit,2108,3905,league_roster,"Nah, I'd adapt",tidehunter,2365,4478,league_roster,Pele,keeper_of_the_light,1181,2075,league_roster,Dukalis,mirana,670,1328,league_roster,bored,faceless_void,2381,4343,league_roster,River in Flow,storm_spirit,2831,4715,league_roster,Shenorita`,slardar,2102,4652,league_roster,geekin',hoodwink,1340,1994,league_roster,pipsqueak,jakiro,923,1720,league_roster
19543,PGL Wallachia 2026 Season 8,8779658823,MOUZ,Tundra,MOUZ,KITR,medusa,2657,4430,league_roster,精神~,ember_spirit,2502,3747,league_roster,TAXMAN,pangolier,2507,4293,league_roster,mid two,grimstroke,1160,1486,league_roster,deftones.,techies,862,1321,league_roster,1+1=11,life_stealer,2675,4451,league_roster,arixjj,void_spirit,1978,3212,league_roster,not human (животное),doom_bringer,2125,4305,league_roster,Chestnut,rubick,935,1905,league_roster,ݦ,phoenix,882,969,league_roster
